bike_name,age_bucket,buy_city,sell_city,distance_km,buy_price,sell_price,total_cost,net_profit,risk_score,confidence,risk_adjusted_profit,sell_liquidity,est_days_to_sell,buy_zone,sell_zone
Bajaj Avenger Street 150,3-6,Gadwal,Hyderabad,145.84539865085156,45000.0,63785.01574970948,51250.0,12535.015749709477,0.5811812530116003,0.9241418199787566,7326.251969111796,8.238443333897612,12,1.0,2.0
KTM RC 390cc,3-6,Navi Mumbai,Bulandshahr,1152.1535356012887,140000.0,228815.28905284594,158056.46060680386,70758.82844604208,0.7866705318735789,0.18242552380635635,7224.7323235679205,7.8043229683563355,12,0.0,3.0
Royal Enfield Thunderbird 350cc,3-6,Navi Mumbai,Hyderabad,603.2871175893608,98214.0,125922.93459715629,111737.84847035744,14185.086126798851,0.6122323972456222,0.8175744761936437,7193.35771920507,9.512450661425397,10,0.0,2.0
KTM RC 390cc,3-6,Kanpur,Bulandshahr,329.7572025281624,150000.0,228815.28905284594,165019.02881011265,63796.26024273329,0.6221912652589539,0.18242552380635635,7174.2872994754025,7.8043229683563355,12,0.0,3.0
Harley-Davidson Street 750,6-10,Ghaziabad,Hyderabad,1258.7136915325912,270200.0,369736.48937849636,295086.1410745978,74650.34830389859,0.9032773570262371,0.18242552380635635,7155.094259589784,6.553632565609218,15,2.0,2.0
Royal Enfield Thunderbird 350cc,3-6,Gandhinagar,Hyderabad,884.6602130459572,92000.0,125922.93459715629,106853.98063913787,19068.95395801842,0.6685070163369415,0.6224593312018546,7113.933721109463,9.512450661425397,10,1.0,2.0
Royal Enfield Classic 350cc,3-6,Lucknow,Jalandhar,724.164090321531,96000.0,132161.2859620251,109896.65636128612,22264.62960073899,0.5658017521355629,0.5,7109.6579022129545,10.0,10,0.0,1.0
KTM RC 390cc,3-6,Jalandhar,Bulandshahr,396.1033294580854,150000.0,228815.28905284594,165284.41331783234,63530.8757350136,0.6354604906449384,0.18242552380635635,7086.477081000013,7.8043229683563355,12,1.0,3.0
KTM Duke 390cc,3-6,Navi Mumbai,Chennai,1019.3534380598272,125000.0,167376.0927035453,141908.06031417949,25468.032389365806,0.7996801130927094,0.5,7075.710901088853,8.087084283363767,12,0.0,2.0
Harley-Davidson Street 750 ABS,3-6,Thane,Jodhpur,440.0541690089431,386000.0,496252.80827660795,413260.2166760358,82992.59160057217,1.1415302181858458,0.18242552380635635,7069.695709270404,3.93217953936553,25,0.0,0.0
Bajaj Pulsar RS200 ABS,3-6,Porbandar,Pune,563.134241977727,75000.0,99202.64979657924,85702.53696791091,13500.112828668323,0.6824532029853766,0.8807970779778823,7067.5724654709065,7.950983932894822,12,0.0,2.0
KTM RC 390cc,3-6,Mumbai,Noida,1149.543475746412,146515.38461538462,177644.4576525694,164889.78427339307,12754.673379176325,0.7908564514592697,0.9890130573694068,7043.857984378632,7.8043229683563355,12,2.0,1.0
Royal Enfield Thunderbird 350cc,3-6,Navi Mumbai,Rajkot,431.1478996577742,98214.0,128463.74784264901,111049.2915986311,17414.456244017914,0.5468221181384877,0.6224593312018546,7007.781088584655,9.512450661425397,10,0.0,0.0
Royal Enfield Classic 350cc,3-6,Lucknow,Hyderabad,1081.5461028764717,96000.0,125786.5943588322,111644.63830862942,14141.956050202774,0.652792745219624,0.8175744761936437,6995.494349511853,10.0,10,0.0,2.0
Yamaha YZF-R15 2.0 150cc,6-10,Medak,Hyderabad,46.19937124855914,41000.0,64541.37779847257,47450.0,17091.377798472568,0.5272938726772379,0.6224593312018546,6965.710911356303,8.138895158323528,12,0.0,2.0
Royal Enfield Classic 350cc,3-6,Lucknow,Pune,1174.7920396517889,96000.0,123683.4338497905,111924.37611895536,11759.057730835135,0.6874335657094643,0.9990889488055994,6962.256094689547,10.0,10,0.0,2.0
Bajaj Pulsar NS200,3-6,Mumbai,Siliguri,1802.5084217968952,46666.666666666664,97832.135378048,61074.19193205735,36757.94344599065,0.9943084889978367,0.3775406687981454,6958.611783885743,6.723087243615366,14,2.0,0.0
Bajaj Pulsar 150cc,3-6,Faridabad,Chakan,1129.0105906630827,31666.666666666668,75372.39854635819,44570.36510532258,30802.033441035615,0.6718079408000934,0.3775406687981454,6955.954701415052,9.912031644081363,10,2.0,0.0
KTM RC 390cc,3-6,Pune,Alibag,104.22753678191133,159716.66666666666,184384.61609839607,169508.16666666666,14876.449431729416,0.5676581372083009,0.7310585786300049,6937.4538481894615,7.8043229683563355,12,2.0,1.0
Royal Enfield Classic 350cc,3-6,Kolkata,Jalandhar,1598.7723496576539,98333.33333333333,132161.2859620251,115646.31704897295,16514.96891305216,0.7407234040027875,0.7310585786300049,6935.857627887271,10.0,10,0.0,1.0
Bajaj Pulsar RS200 ABS,3-6,Ahmedabad,Nadiad,46.39233568339492,79333.33333333333,106147.54536857971,85126.66666666666,21020.878701913054,0.5222199455878318,0.5,6904.678513391662,7.950983932894822,12,2.0,0.0
Bajaj Pulsar RS200 ABS,3-6,Ahmedabad,Asansol,1469.1150634323403,79333.33333333333,127218.55821174735,93720.67852363035,33497.879688117,0.8409241377021723,0.3775406687981454,6869.816980376582,7.950983932894822,12,2.0,0.0
KTM Duke 390cc,3-6,Gurgaon,Suri,1163.9885673842896,100000.0,182558.29235889405,116091.96570215287,66466.32665674118,0.7706216719077634,0.18242552380635635,6847.964558558745,8.087084283363767,12,2.0,0.0
Royal Enfield Standard 500cc,3-6,Kolkata,Gurgaon,1311.8825754742556,82000.0,127356.31042286432,97635.64772642277,29720.662696441548,1.1772183992807344,0.5,6825.374685943326,4.53436874287992,22,0.0,2.0
Royal Enfield Classic 350cc,0-3,Faridabad,Kota,828.3633357809475,122000.0,159957.99124098948,138185.09000734286,21772.90123364661,0.6031825155448238,0.5,6790.52479132338,10.0,10,2.0,0.0
Royal Enfield Thunderbird 350cc,3-6,Chennai,Visakhapatnam,599.079781911399,111955.55555555556,137768.48045896288,126149.65246097893,11618.827997983943,0.5882239389314615,0.9241418199787566,6760.66176115003,9.512450661425397,10,2.0,0.0
KTM RC 390cc,3-6,Kolkata,Noida,1291.3515832207233,127288.33333333333,177644.4576525694,145126.80474966217,32517.652902907226,0.8192180729541321,0.3775406687981454,6748.358873092111,7.8043229683563355,12,0.0,1.0
Royal Enfield Classic 350cc,3-6,Ratnagiri,Thane,260.79520357480914,80000.0,129822.81578229193,91243.18081429924,38579.63496799269,0.5393063455304531,0.2689414213699951,6740.478849031194,10.0,10,1.0,0.0
Royal Enfield Classic Chrome 500cc,3-6,Gandhinagar,Jaipur,537.0532423854571,89000.0,147663.1792155531,101798.21296954183,45864.966246011274,0.8309335357172886,0.2689414213699951,6736.994529108753,5.7571269000831276,17,1.0,2.0
Bajaj Avenger Street 150,3-6,Pune,Nashik,164.45169688430377,58653.625,76153.85664225329,64240.16125,11913.695392253292,0.560439152835515,0.8807970779778823,6724.7403209200165,8.238443333897612,12,2.0,0.0
KTM RC 390cc,3-6,Challakere,Durgapur,692.2359474020344,115000.0,170967.95387063693,129718.94378960814,41249.0100810288,0.6509836409084848,0.2689414213699951,6719.368457941047,7.8043229683563355,12,1.0,3.0
Bajaj V15 150cc,3-6,Faridabad,Bhopal,573.4524407811834,35428.42857142857,59098.50559644618,45650.816905981876,13447.688690464303,0.641710933485383,0.8175744761936437,6696.968883419712,8.18932424393394,12,2.0,1.0
KTM RC 390cc,3-6,Vizianagaram,Bulandshahr,1278.655117631632,145000.0,228815.28905284594,163685.96535289488,65129.323699951055,0.8119708482796477,0.18242552380635635,6557.087274554008,7.8043229683563355,12,3.0,3.0
Royal Enfield Classic 350cc,3-6,Chennai,Kottayam,547.430557275174,104677.77777777778,129267.06639431536,118301.38889576736,10965.677498548,0.5543544616217179,0.9241418199787566,6519.6462010571395,10.0,10,2.0,0.0
Bajaj Pulsar RS200 ABS,3-6,Ratnagiri,Pune,173.1076502112926,80000.0,99202.64979657924,87400.0,11802.649796579237,0.6044478846320898,0.8807970779778823,6479.325101673246,7.950983932894822,12,1.0,2.0
KTM RC 390cc,3-6,Ghaziabad,Indore,688.138638451291,158000.0,203853.01444396732,174852.55455380515,29000.459890162165,0.6943136366308902,0.3775406687981454,6462.117040005176,7.8043229683563355,12,2.0,0.0
Bajaj Pulsar RS200 ABS,3-6,Chennai,Moradabad,1759.6245734659124,82500.0,143113.13761907848,97853.87372039774,45259.26389868074,0.8955346811442234,0.2689414213699951,6421.455056534933,7.950983932894822,12,2.0,0.0
KTM Duke 390cc,3-6,Hyderabad,Kolhapur,455.9110295087583,140000.0,212297.88270903841,155023.64411803504,57274.23859100338,0.6272492382363155,0.18242552380635635,6420.8252368877,8.087084283363767,12,2.0,3.0
Royal Enfield Classic Chrome 500cc,3-6,Gandhinagar,Pune,536.2905753832073,89000.0,144648.78241611097,101795.16230153284,42853.62011457814,0.8026357354196308,0.2689414213699951,6393.478880957364,5.7571269000831276,17,1.0,2.0
KTM Duke 390cc,3-6,Gurgaon,Ahmedabad,746.9489911758207,100000.0,173147.76721134127,114187.79596470328,58959.971246637986,0.6902089501767646,0.18242552380635635,6363.594061640004,8.087084283363767,12,2.0,2.0
Yamaha YZF-R15 2.0 150cc,3-6,Mumbai,Pune,119.4544516670014,64466.0,89937.92996286739,69742.7,20195.229962867394,0.6034693465449116,0.5,6297.354547619893,8.138895158323528,12,2.0,2.0
Royal Enfield Classic 350cc,3-6,Kolkata,Hyderabad,1180.7116663952604,98333.33333333333,125786.5943588322,114392.13499918577,11394.459359646426,0.6726258579233818,0.9241418199787566,6295.548021343563,10.0,10,0.0,2.0
Bajaj Pulsar RS200 ABS,3-6,Jaipur,Moradabad,343.40924594451286,95000.0,143113.13761907848,105423.63698377805,37689.50063530043,0.6122916156399435,0.2689414213699951,6286.870050837416,7.950983932894822,12,2.0,0.0
Royal Enfield Classic Desert Storm 500cc,6-10,Indi,Chennai,649.8234321518748,70000.0,105013.55910155547,82299.2937286075,22714.265372947964,0.813507664961339,0.5,6262.522572087446,6.086825431062715,16,1.0,2.0
Royal Enfield Thunderbird 350cc,3-6,Pune,Karwar,413.11864500004657,116666.66666666667,143568.23742315633,130352.47458000018,13215.762843156146,0.5477033582501563,0.7310585786300049,6242.473241482346,9.512450661425397,10,2.0,0.0
KTM RC 390cc,3-6,Gangtok,Bulandshahr,1066.0723038993885,150000.0,228815.28905284594,168298.21691169817,60517.07214114777,0.769454285533199,0.18242552380635635,6239.13184694073,7.8043229683563355,12,3.0,3.0
Royal Enfield Thunderbird 350cc,3-6,Gandhinagar,Rajkot,213.59208105161713,92000.0,128463.74784264901,103654.36832420647,24809.37951844254,0.5033109544172563,0.3775406687981454,6230.613638740269,9.512450661425397,10,1.0,0.0
KTM Duke 390cc,3-6,Ghaziabad,Suri,1135.7654332945335,106000.0,182558.29235889405,122307.2962998836,60250.996059010446,0.7649770450898122,0.18242552380635635,6227.457488185287,8.087084283363767,12,2.0,0.0
Royal Enfield Classic 500cc,3-6,Mumbai,Patna,1446.591209912929,122000.0,163490.35122784946,140039.77362973877,23450.577598110685,0.8837582341740835,0.5,6224.412765046884,7.198317459529594,13,2.0,0.0
Bajaj Dominar 400 ABS,3-6,Chennai,Udupi,587.0577071779753,129416.66666666667,159078.63690629805,144435.73082871188,14642.906077586173,0.7246468058033502,0.7310585786300049,6206.96485104754,7.112349081206636,14,2.0,3.0
Royal Enfield Thunderbird 350cc,6-10,Faridabad,Jaipur,203.3106672298636,68600.0,93890.9837827775,79043.24266891945,14847.74111385805,0.4995059971886306,0.6224593312018546,6163.439840132728,9.512450661425397,10,2.0,2.0
Bajaj Pulsar RS200 ABS,3-6,Kolkata,Moradabad,1185.0799928495326,88550.0,143113.13761907848,102361.7399785486,40751.397640529874,0.7806257650209475,0.2689414213699951,6154.992823059054,7.950983932894822,12,0.0,0.0
KTM RC 390cc,3-6,Durgapur,Bulandshahr,947.053596863312,170000.0,228815.28905284594,188941.16079058993,39874.12826225601,0.7456505441259837,0.2689414213699951,6143.156639698379,7.8043229683563355,12,3.0,3.0
KTM Duke 200cc,3-6,Mumbai,Chikkaballapur,812.4854763522874,99398.0,125490.01031786723,112417.39642905685,13072.613888810374,0.7408805570355773,0.8175744761936437,6139.3272556420825,7.471717475020339,13,2.0,3.0
Bajaj V15 150cc,3-6,Gurgaon,Patiala,219.1922889673566,34650.666666666664,53916.126332420245,43494.90248920276,10421.223843217485,0.5730833657467119,0.9241418199787566,6122.1731655051335,8.18932424393394,12,2.0,1.0
Bajaj Avenger Street 220,3-6,Surat,Hyderabad,727.1474757285337,48750.0,74160.62603064833,59321.08990291414,14839.536127734194,0.7724012643991711,0.7310585786300049,6120.831894547051,6.927716820775769,14,1.0,2.0
KTM Duke 390cc,3-6,Gurgaon,Bankura,1159.6979708974843,100000.0,175185.40721870068,116079.09391269245,59106.31330600823,0.7653714543717722,0.18242552380635635,6107.779832062731,8.087084283363767,12,2.0,1.0
Yamaha YZF-R15 2.0 150cc,3-6,Lucknow,Pune,1174.7920396517889,56000.0,89937.92996286739,67824.37611895536,22113.55384391203,0.8145368641418691,0.5,6093.442982865485,8.138895158323528,12,0.0,2.0
KTM RC 390cc,3-6,Ludhiana,Bulandshahr,336.98892826973605,175700.0,228815.28905284594,192032.95571307893,36782.33333976701,0.6236376104072685,0.2689414213699951,6092.6729870593135,7.8043229683563355,12,1.0,3.0
Royal Enfield Classic 350cc,3-6,Chennai,Visakhapatnam,599.079781911399,104677.77777777778,128767.7409926571,118507.98579431226,10259.755198344836,0.5630876636984604,0.9241418199787566,6065.858660224191,10.0,10,2.0,0.0
Royal Enfield Thunderbird 350cc,3-6,Mumbai,Visakhapatnam,1099.6853009355739,111015.38461538461,137768.48045896288,127465.20974896057,10303.27071000231,0.6883450427362965,0.9890130573694068,6035.537172715019,9.512450661425397,10,2.0,0.0
KTM Duke 390cc,3-6,Mumbai,Suri,1607.4846109124112,151281.92857142858,182558.29235889405,171268.47883273722,11289.813526156824,0.8593208806133877,0.9933071490757153,6031.3701654142205,8.087084283363767,12,2.0,0.0
Bajaj Pulsar 150cc,3-6,Jaipur,Chakan,941.8946221853766,50500.0,75372.39854635819,61900.68386655613,13471.714679802062,0.6343847471045522,0.7310585786300049,6025.883809165925,9.912031644081363,10,2.0,0.0
KTM RC 390cc,3-6,Challakere,Alibag,627.5486384377929,115000.0,184384.61609839607,129460.19455375118,54924.421544644894,0.6723223575394772,0.18242552380635635,5991.43838798223,7.8043229683563355,12,1.0,1.0
Royal Enfield Thunderbird 350cc,3-6,Ghaziabad,Karwar,1577.4481578898315,87750.0,143568.23742315633,104469.8444736695,39098.392949486835,0.7805692608281132,0.2689414213699951,5905.514379276182,9.512450661425397,10,2.0,0.0
Royal Enfield Thunderbird 350cc,3-6,Faridabad,Karwar,1547.1448893313036,88000.0,143568.23742315633,104641.43466799392,38926.80275516241,0.7745086071164076,0.2689414213699951,5899.678153364996,9.512450661425397,10,2.0,0.0
Hyosung Aquila GV250,3-6,Jaipur,Kanpur,436.02330075542545,120000.0,196120.26556669595,131544.0932030217,64576.17236367424,1.0081078508191217,0.18242552380635635,5866.389130468037,4.53436874287992,22,2.0,0.0
Royal Enfield Classic 350cc,6-10,Ludhiana,Gurgaon,296.6654584777381,63000.0,85589.39269044624,73536.66183391096,12052.730856535287,0.5176859231745546,0.7310585786300049,5805.715236626908,10.0,10,1.0,2.0
Harley-Davidson Street 750,3-6,Mumbai,Pune,119.4544516670014,370000.0,401800.1118661484,386100.0,15700.111866148422,0.6866828649689202,0.6224593312018546,5794.02407824729,6.553632565609218,15,2.0,2.0
Yamaha FZs 150cc,6-10,Gurgaon,Jaipur,188.1571104825441,24500.0,43097.54873257215,31775.0,11322.548732572148,0.6021191243649932,0.8175744761936437,5777.989107319808,7.678211003677589,13,2.0,2.0
TVS Apache RTR 180cc,3-6,Gurgaon,Unnao,406.55373087160564,43833.333333333336,79038.15637858544,52974.548256819755,26063.608121765683,0.7065939636423308,0.3775406687981454,5765.912836456322,6.828168645201686,14,2.0,0.0
Bajaj Pulsar RS200 ABS,3-6,Lucknow,Moradabad,306.26826238297656,82500.0,143113.13761907848,92400.0730495319,50713.06456954658,0.6048634189276363,0.18242552380635635,5764.576137019079,7.950983932894822,12,0.0,0.0
KTM Duke 390cc,3-6,Thane,Kolhapur,311.63435027763387,162500.0,212297.88270903841,178071.53740111055,34226.34530792787,0.5983939023900906,0.2689414213699951,5758.832001079492,8.087084283363767,12,0.0,3.0
Royal Enfield Classic 350cc,3-6,Nagaon,Hyderabad,1773.1558515534973,95500.0,125786.5943588322,113194.46755466048,12592.126804171712,0.7911146949550292,0.8175744761936437,5747.818107395468,10.0,10,1.0,2.0
Honda CBR 250R ABS,6-10,Mumbai,Sundargarh,1258.8200523122603,63566.666666666664,108140.9777344644,76850.12682360344,31290.850910860958,1.0627850523970528,0.3775406687981454,5726.999411025198,5.242906052487374,19,2.0,0.0
Bajaj Pulsar NS200,3-6,Mumbai,Aluva,1064.321132763798,46666.666666666664,86675.73835385768,58859.63006495806,27816.108288899624,0.8493631023097145,0.3775406687981454,5678.556100549945,6.723087243615366,14,2.0,0.0
Royal Enfield Thunderbird 500cc,3-6,Kalyan,Thane,15.608972785619258,98000.0,154535.3868897514,105940.0,48595.38688975139,0.5628791111518272,0.18242552380635635,5672.248636941592,7.773574670705328,12,1.0,0.0
KTM RC 390cc,3-6,Challakere,Gurgaon,1570.5988102778335,115000.0,172456.62083724112,133061.7964308335,39394.82440640763,0.8766786637009516,0.2689414213699951,5645.558973632013,7.8043229683563355,12,1.0,2.0
Royal Enfield Thunderbird 350cc,3-6,Surat,Mumbai,234.20173513524392,87000.0,107377.15662864203,98486.80694054098,8890.34968810105,0.5597521493106743,0.9890130573694068,5637.223792253055,9.512450661425397,10,1.0,2.0
Harley-Davidson Street 750,3-6,Hyderabad,Hanumangarh,1361.7802391933724,350000.0,438625.2303109945,379185.3407175801,59439.88959341438,0.9237418884707624,0.18242552380635635,5636.594523961996,6.553632565609218,15,2.0,3.0
KTM Duke 390cc,3-6,Ghaziabad,Ahmedabad,792.8677977147285,106000.0,173147.76721134127,120671.47119085891,52476.29602048236,0.6993927114845462,0.18242552380635635,5633.198097331584,8.087084283363767,12,2.0,2.0
KTM Duke 390cc,3-6,Raigarh,Kolhapur,1124.7846837118825,140000.0,212297.88270903841,157974.35405113566,54323.52865790276,0.7610239690769404,0.18242552380635635,5627.406749961475,8.087084283363767,12,1.0,3.0
KTM Duke 200cc,3-6,Mumbai,Thane,48.24281244685621,99398.0,116273.95724709613,105391.98,10881.977247096132,0.5837368136925122,0.8175744761936437,5617.616999760618,7.471717475020339,13,2.0,0.0
KTM Duke 390cc,3-6,Gurgaon,Bhubaneshwar,1273.5144748674122,100000.0,171262.45090495548,116420.54342460223,54841.90748035324,0.7843526858803014,0.18242552380635635,5606.830856819918,8.087084283363767,12,2.0,0.0
Royal Enfield Thunderbird 500cc,3-6,Gurgaon,Udaipur,559.0763507685931,113500.0,162132.36128897013,127611.30540307437,34521.05588589577,0.6654335649021066,0.2689414213699951,5574.609538802924,7.773574670705328,12,2.0,0.0
Royal Enfield Classic Chrome 500cc,3-6,Gandhinagar,Mumbai,461.2369462459034,89000.0,157245.45352274255,101494.94778498361,55750.50573775894,0.8258312513901765,0.18242552380635635,5570.238325111554,5.7571269000831276,17,1.0,2.0
Bajaj Pulsar RS200 ABS,3-6,Porbandar,Moradabad,1222.4713300471938,75000.0,143113.13761907848,88517.41399014158,54595.7236289369,0.7881040324604797,0.18242552380635635,5569.95191543253,7.950983932894822,12,0.0,0.0
Royal Enfield Thunderbird 500cc,3-6,Kalyan,Udaipur,569.3483985134624,98000.0,162132.36128897013,111377.39359405385,50754.96769491628,0.6674879744510804,0.18242552380635635,5552.66467248003,7.773574670705328,12,1.0,0.0
Bajaj Avenger Street 150,3-6,Faridabad,Nashik,1001.2797930886106,45125.0,76153.85664225329,56972.58937926583,19181.267262987458,0.7278047720763765,0.5,5550.762323667075,8.238443333897612,12,2.0,0.0
Royal Enfield Classic 350cc,6-10,Kolkata,Nagpur,967.3365554328611,73500.25,105761.62923345299,87677.27216629859,18084.3570671544,0.633481823255806,0.5,5535.524426929102,10.0,10,0.0,0.0
KTM Duke 390cc,3-6,Gurgaon,Bagalkot,1369.7953590081813,100000.0,171626.49490382097,116709.38607702454,54917.10882679644,0.8107129296051823,0.18242552380635635,5532.783347299263,8.087084283363767,12,2.0,1.0
KTM Duke 390cc,3-6,Ghaziabad,Bankura,1134.6658792480082,106000.0,175185.40721870068,122303.99763774403,52881.40958095665,0.760365036041877,0.18242552380635635,5480.0672842919375,8.087084283363767,12,2.0,1.0
Bajaj Avenger Street 150,3-6,Gurgaon,Nashik,993.5165266420508,49400.0,76153.85664225329,61010.549579926155,15143.307062327134,0.7262521187870645,0.6224593312018546,5460.43806904847,8.238443333897612,12,2.0,0.0
Bajaj Avenger Street 220,3-6,Faridabad,Hyderabad,1231.7201440895867,47500.0,74160.62603064833,60220.16043226876,13940.465598379567,0.8733157980713817,0.7310585786300049,5440.245033049955,6.927716820775769,14,2.0,2.0
Yamaha YZF-R15 150cc,3-6,Faridabad,Jind,139.87005102374795,60666.666666666664,89891.73678613626,66133.33333333333,23758.40345280293,0.6517609556924787,0.3775406687981454,5430.42472231518,6.878597730812097,14,2.0,0.0
Royal Enfield Thunderbird 350cc,3-6,Gurgaon,Ahmedabad,746.9489911758207,83600.0,120001.38286152313,96967.79596470328,23033.58689681985,0.6032242714337706,0.3775406687981454,5424.141810221342,9.512450661425397,10,2.0,2.0
Royal Enfield Thunderbird 350cc,3-6,Betul,Hyderabad,499.0200209263511,99000.0,125922.93459715629,112146.0800837054,13776.85451345089,0.5913789779130203,0.6224593312018546,5388.742572026487,9.512450661425397,10,1.0,2.0
Royal Enfield Thunderbird 350cc,3-6,Gurgaon,Kolkata,1311.8825754742556,83600.0,117451.25413744783,99315.64772642277,18135.60641102506,0.6852862101549678,0.5,5380.57165060332,9.512450661425397,10,2.0,0.0
Royal Enfield Classic 350cc,3-6,Nagaon,Jalandhar,1753.0235002325455,95500.0,132161.2859620251,113134.07050069763,19027.215461327476,0.7715736341177658,0.5,5370.145246828232,10.0,10,1.0,1.0
KTM RC 390cc,3-6,Navi Mumbai,Indore,493.5495222621083,140000.0,203853.01444396732,155174.19808904844,48678.816354918876,0.6553958133930536,0.18242552380635635,5364.432179889169,7.8043229683563355,12,0.0,0.0
Bajaj Avenger 220cc,3-6,Gurgaon,Nagpur,837.5586085916368,46250.0,71850.27663036581,57750.17582577491,14100.100804590904,0.6402855914648989,0.6224593312018546,5350.738531371294,8.905621017200803,11,2.0,0.0
Bajaj Dominar 400 ABS,0-3,Hyderabad,Mandya,565.9299787433532,128000.0,177021.62312452047,142863.71991497342,34157.90320954705,0.7185206956893787,0.2689414213699951,5345.57137614754,7.112349081206636,14,2.0,3.0
Bajaj Avenger 220cc,3-6,Mumbai,Nagpur,687.3553338137081,50866.666666666664,71850.27663036581,61342.0880019215,10508.188628444317,0.6102449365093132,0.8175744761936437,5335.354031460838,8.905621017200803,11,2.0,0.0
Royal Enfield Thunderbird 350cc,3-6,Navi Mumbai,Visakhapatnam,1085.3253886605878,98214.0,137768.48045896288,113980.67616598176,23787.80429298112,0.6854730602812993,0.3775406687981454,5328.39340695995,9.512450661425397,10,0.0,0.0
Bajaj Avenger Street 150,3-6,Faridabad,Lansdowne,207.20344184122223,45125.0,69926.85082488324,53397.56376736489,16529.287057518348,0.5670111488483397,0.5,5274.144689291583,8.238443333897612,12,2.0,0.0
Royal Enfield Classic 350cc,3-6,Kolkata,Ambala,1425.8090689698106,98333.33333333333,139340.83118433686,115127.42720690941,24213.403977427442,0.7339630154388995,0.3775406687981454,5272.052892779682,10.0,10,0.0,1.0
Royal Enfield Classic Desert Storm 500cc,6-10,Indi,Pune,267.4816783659967,70000.0,115736.12935475168,80769.92671346398,34966.2026412877,0.7839690977103755,0.2689414213699951,5271.313415870556,6.086825431062715,16,1.0,2.0
Royal Enfield Thunderbird 350cc,3-6,Gurgaon,Jamalpur,1002.350433160378,83600.0,121551.33179678845,98387.05129948113,23164.28049730732,0.6617116002765127,0.3775406687981454,5262.9216464072215,9.512450661425397,10,2.0,1.0
Bajaj Pulsar RS200 ABS,3-6,Kolkata,Asansol,189.19017254537303,88550.0,127218.55821174735,96206.5,31012.058211747353,0.5849391595247789,0.2689414213699951,5262.301057396498,7.950983932894822,12,0.0,0.0
Royal Enfield Thunderbird 350cc,6-10,Gurgaon,Jaipur,188.1571104825441,64800.0,93890.9837827775,73040.0,20850.983782777505,0.4964752858391667,0.3775406687981454,5260.423902045753,9.512450661425397,10,2.0,2.0
KTM Duke 390cc,0-3,Pune,Vapi,228.79305190174256,226666.66666666666,267117.0065659641,245115.17220760693,22001.834358357155,0.5793087009442507,0.3775406687981454,5259.634961470016,8.087084283363767,12,2.0,3.0
KTM RC 390cc,3-6,Alibag,Bulandshahr,1197.621159431284,158000.0,228815.28905284594,177092.86347829385,51722.42557455209,0.795764056639578,0.18242552380635635,5254.304173806456,7.8043229683563355,12,1.0,3.0
Royal Enfield Thunderbird 350cc,3-6,Ghaziabad,Visakhapatnam,1355.4975027613202,87750.0,137768.48045896288,103803.99250828396,33964.487950678915,0.7395074831014458,0.2689414213699951,5251.174688408599,9.512450661425397,10,2.0,0.0
Royal Enfield Thunderbird 500cc,3-6,Gurgaon,Pune,1148.6534457838643,113500.0,140534.5588891268,130220.9603373516,10313.598551775212,0.8151695679060048,0.9241418199787566,5250.874576507537,7.773574670705328,12,2.0,2.0
Bajaj Pulsar RS200 ABS,3-6,Ahmedabad,Pune,518.1103208581802,79333.33333333333,99202.64979657924,89985.77461676605,9216.875179813185,0.6734484187614673,0.9525741268224334,5246.505794866312,7.950983932894822,12,2.0,2.0
Royal Enfield Classic 350cc,6-10,Ludhiana,Pune,1392.5927689903244,63000.0,90209.96874935897,77927.77830697097,12282.190442388004,0.7146710174824035,0.7310585786300049,5236.573427629741,10.0,10,1.0,2.0
Royal Enfield Thunderbird 350cc,3-6,Faridabad,Visakhapatnam,1336.1042795521184,88000.0,137768.48045896288,104008.31283865636,33760.167620306514,0.7356288384596054,0.2689414213699951,5231.249483935002,9.512450661425397,10,2.0,0.0
Bajaj Pulsar RS200 ABS,3-6,Patna,Moradabad,736.8595300572198,83000.0,143113.13761907848,94637.43812022888,48475.6994988496,0.690981672462485,0.18242552380635635,5229.627864670635,7.950983932894822,12,0.0,0.0
KTM Duke 390cc,3-6,Dehradun,Kolhapur,1565.795294154973,140000.0,212297.88270903841,159297.3858824649,53000.49682657351,0.8492260911655585,0.18242552380635635,5228.480953073023,8.087084283363767,12,1.0,3.0
Royal Enfield Classic 350cc,3-6,Chennai,Thane,1022.1140121219231,104677.77777777778,129822.81578229193,120578.00870303244,9244.807079259495,0.691570107239876,0.9525741268224334,5206.029589596349,10.0,10,2.0,0.0
Bajaj Avenger Street 220,3-6,Mumbai,Hyderabad,617.8477199431625,54500.0,74160.62603064833,64806.39087977265,9354.235150875684,0.7505413132420969,0.9706877692486436,5186.990779905697,6.927716820775769,14,2.0,2.0
Bajaj Pulsar RS200 ABS,3-6,Bhubaneshwar,Moradabad,1189.5518303604342,79000.0,143113.13761907848,92538.6554910813,50574.48212799718,0.7815201325231278,0.18242552380635635,5178.766282235836,7.950983932894822,12,0.0,0.0
Royal Enfield Thunderbird 350cc,6-10,Faridabad,Bhubaneshwar,1249.7711648872298,68600.0,97524.51115802041,83379.31349466169,14145.197663358718,0.70531878739472,0.6224593312018546,5163.146235375583,9.512450661425397,10,2.0,0.0
KTM RC 390cc,3-6,Kolkata,Bhilwara,1417.963398171582,127288.33333333333,170610.9800256459,145506.64019451474,25104.33983113116,0.8359858858795687,0.3775406687981454,5162.299624673085,7.8043229683563355,12,0.0,1.0
